Tweet ID,Tweet Text,Information Source,Information Type,Informativeness,source_dataset
348761712780001280,"@dreams4you_ then we should all go malaysia , buy big fans and blow the haze to singapore , so school wouldnt reopen:p",Eyewitness,Not applicable,Related - but not informative,2013_Singapore_haze
304968393310748673,RT @oscargodson: “@imgur: Quite possibly the best reaction to the Russian meteor: http://t.co/FEofom2Kij” No fucks given.,Outsiders,Not applicable,Related - but not informative,2013_Russia_meteor
369638198239969280,"Oh lord, I pray for those lives are in danger, let your spirit strengthen them to face all the difficulties. In jesus name Amen. #FloodPH",Outsiders,Sympathy and support,Related - but not informative,2013_Manila_floods
353662127833223168,"Lac-Megantic train derailment: videos, photos from the scene http://t.co/LlbKhzc5eO",Media,Other Useful Information,Related - but not informative,2013_Lac_Megantic_train_crash
348602513789952001,We really have to stop and thank all of the amazing first responders in the province. @calgarypolice #yycfloods #albertafloods,Eyewitness,Sympathy and support,Related - but not informative,2013_Alberta_floods
346551150994137088,"RT @xo_falsehopes: A girl with 83 exs, slash cases here and there, haze suddenly comes up. WTF IS HAPPENING TO SINGAPORE 😪",Not applicable,Not applicable,Related - but not informative,2013_Singapore_haze
390077033243754496,Pray for the Safety of the People in Bohol and Cebu🙏🙏 #PrayforBohol #Prayfor Cebu http://t.co/laPQYo1mFF,Outsiders,Sympathy and support,Related - but not informative,2013_Bohol_earthquake
390313701028278272,It's like I am riding a boat with a big wives &gt;_&lt; so dizzy! I can't take it any longer :( Lord i trust in you! #Cebu #cebuearthquake,Eyewitness,Sympathy and support,Related - but not informative,2013_Bohol_earthquake
346636022743957505,"RT @_whiterosez: dengue, slash cases and now? haze. WHAT'S NEXT SINGAPORE WHAT'S NEXT",Eyewitness,Affected individuals,Related - but not informative,2013_Singapore_haze
324734742979297280,RT @priss_murillo: #prayfortexas &lt;3,Outsiders,Sympathy and support,Related - but not informative,2013_West_Texas_explosion
302579791708712960,"First a meteor hits Russia, then an asteroid *almost* hits The earth..now a random RK fanpic appears. I feel like Discovery Channel.",Outsiders,Not applicable,Related - but not informative,2013_Russia_meteor
324817454629007360,"@danchantudor remember when we were amazed about that explosion with them meteors, check that texas one #woi",Outsiders,Other Useful Information,Related - but not informative,2013_West_Texas_explosion
302743923233812480,RT @MikeeMerge: Footage of that meteor hitting Russia is nuts!,Outsiders,Other Useful Information,Related - but not informative,2013_Russia_meteor
302443766227271680,RT @SUGIZOofficial: Meteor struck Ural district in Russia?! I am so worried about people around there… I pray for everyone's safety.,Outsiders,Sympathy and support,Related - but not informative,2013_Russia_meteor
369618640179458048,Omggg. Flood in Metro Manila. Please don't cancel our flight. 😣,Eyewitness,Other Useful Information,Related - but not informative,2013_Manila_floods
407286740701827072,"Car crash , helicopter crash , and train crash , thoughts are with the family's of those who passed so suddenly and unexpected!",Outsiders,Sympathy and support,Related - but not informative,2013_Glasgow_helicopter_crash
390126123360604160,1Ki5:4 But now the Lord my God has given me rest on every side; there is neither adversary nor evil occurrence.#PrayforVisayas #earthquakePH,Eyewitness,Not applicable,Related - but not informative,2013_Bohol_earthquake
295288770138370049,A shout-out to our emergency services for their amazing efforts so far. QLD loves you! @QPSmedia @QldFire @QldAmbulance @QldSES #bigwet #qld,Outsiders,Donations and volunteering,Related - but not informative,2013_Queensland_floods
390280251475259393,thank you. RT @Paugasol All my support to the families of the victims due to the terrible earthquake that hit central Philippines today.,Outsiders,Sympathy and support,Related - but not informative,2013_Bohol_earthquake
346531072856690689,RT @livinginsg: Indonesia just what the hell is on fire over there? The haze in Singapore is sibei bad now.,Eyewitness,Other Useful Information,Related - but not informative,2013_Singapore_haze
302525806817714176,"RT @alina_razzouk: One more #RussianMeteor joke, it's more of an astro-classic http://t.co/3nxB4vyY",Outsiders,Not applicable,Related - but not informative,2013_Russia_meteor
392928526619271169,RT @TheDingoTracker: Thoughts are with all the people and animals fighting and fleeing fires in NSW @NSWRFS @OEHmedia @NPWSnorthern @BMWHI,Outsiders,Sympathy and support,Related - but not informative,2013_Australia_bushfire
295871304458969088,"OMG IT'S LIKE FLOODING SOME PARTS OF AUSTRALIA. I'M PRAYING, HOLY CRAP. IT HASN'T STOPPED RAINING.",Outsiders,Sympathy and support,Related - but not informative,2013_Queensland_floods
348453179752587264,"RT @RedCrossAB: @UnitedWayCgy this is incredible. Thank you so much for the support, it is greatly appreciated! #calgarystrong #yycflood",NGOs,Sympathy and support,Related - but not informative,2013_Alberta_floods
398738304545222656,RT @JessicaESanchez: Praying for the Philippines right now and wishing everyone safety from Typhoon Haiyan!,Outsiders,Sympathy and support,Related - but not informative,2013_Typhoon_Yolanda
355054678708457472,"DESPITE FLOODS, CRUEL BARBARIC Calgary Stampede is Back, WHEN will this END? http://t.co/xCUIMHnAbd",Outsiders,Not applicable,Related - but not informative,2013_Alberta_floods
294686245781647360,i wonder if queensland is going to have another one of those times where it floods for a whole week before school starts,Outsiders,Other Useful Information,Related - but not informative,2013_Queensland_floods
348150254568349696,Today was the summer solstice.... #yycflood http://t.co/gCPRPsq7bG,Not applicable,Other Useful Information,Related - but not informative,2013_Alberta_floods
399533179683360768,It's heart-breaking to see all the pictures and videos of the destruction caused by Typhoon #YolandaPH. Be strong #Philippines!,Outsiders,Sympathy and support,Related - but not informative,2013_Typhoon_Yolanda
406574283641876480,RT @edpipeclub: @Janney_h: Helicopter crash into pub over road from our hotel! http://t.co/DqChl9Ukh6 Hopefully not as bad as it looks!,Outsiders,Infrastructure and utilities,Related - but not informative,2013_Glasgow_helicopter_crash
348077827318509568,Somewhat positive note: I now have a badass story to tell my grand kids while I'm hanging in the old folks home. #AbFlood,Eyewitness,Other Useful Information,Related - but not informative,2013_Alberta_floods
324740233302245376,RT @samvalera: “@blacklipbastard: #prayfortexas #prayforboston #prayforshutthefuckup” lmaooo,Outsiders,Sympathy and support,Related - but not informative,2013_West_Texas_explosion
302812575601684481,RT @SeanX3: That meteor in Russia was the arrival of the fourth Kardashian sister.,Outsiders,Not applicable,Related - but not informative,2013_Russia_meteor
233240442991419392,@fosterthepeople do you know that were sufferin from floods here in manila,Outsiders,Other Useful Information,Related - but not informative,2012_Philipinnes_floods
305005156368531456,Russian Driver Reacts to Meteor Explosion http://t.co/KBYzucYs7z,Outsiders,Other Useful Information,Related - but not informative,2013_Russia_meteor
303737239245037568,"Mr White “@BryanCranston: For the first time in history, during the Russian Meteor pass-by, a thousand people were literally struck by awe!”",Outsiders,Other Useful Information,Related - but not informative,2013_Russia_meteor
356933366219681792,Amazing #fundraising #concert and #telethon announced today @halohighwater benefiting those impacted by #abflood! http://t.co/OATXe8VIKY,NGOs,Donations and volunteering,Related - but not informative,2013_Alberta_floods
302454277144719360,RT @poniewozik: That Russian meteor means one thing: DRAGONS. http://t.co/U179zPAC,Outsiders,Other Useful Information,Related - but not informative,2013_Russia_meteor
406742441661059072,Hope everyone is ok in the Glasgow helicopter crash.,Outsiders,Sympathy and support,Related - but not informative,2013_Glasgow_helicopter_crash
295424996963147778,This is rugged stuff. I'm feeling ever growing respect for those folk up north who brave through cyclones. #bigwet,Outsiders,Sympathy and support,Related - but not informative,2013_Queensland_floods
346535812428599296,"Foreigners, this will happen when you come here to holiday or take pictures of Singapore! Happy Haze Day! http://t.co/oJEgtPVkgq",Eyewitness,Other Useful Information,Related - but not informative,2013_Singapore_haze
295088479543648256,Amazed &amp; shocked at flood images from home on SM. v relieved @jeanieparadise seems to have been spared tornadoes at her place too.#qldflood,Outsiders,Affected individuals,Related - but not informative,2013_Queensland_floods
391839685317632000,And yet another aftershock or was that an earthquake? #Cebu,Outsiders,Other Useful Information,Related - but not informative,2013_Bohol_earthquake
324742456304340993,The news coming out of #WestTx is horrifying,Media,Sympathy and support,Related - but not informative,2013_West_Texas_explosion
390529539908325376,Thankful my brother and Katherine are okay from the earthquake in three Philippines. #PraiseGod,Outsiders,Sympathy and support,Related - but not informative,2013_Bohol_earthquake
275970963546456064,And I pray #pabloPH go away..,Eyewitness,Sympathy and support,Related - but not informative,2012_Typhoon_Pablo
347390510912131072,Correct me. Is the crazy haze in Singapore coming from Kalimantan open fire burning? If yes I am very sad. :( doing no good for earth,Eyewitness,Sympathy and support,Related - but not informative,2013_Singapore_haze
390126089835520000,"@KathNieLeads: Guys before going to sleep, please dont forget :)) #PrayForVisayas Remember! Prayer is very powerful! :) ~Camille",Outsiders,Sympathy and support,Related - but not informative,2013_Bohol_earthquake
389913979687944193,It's a good thing the kids are at home today. #earthquake #bacolod #philippines,Outsiders,Not applicable,Related - but not informative,2013_Bohol_earthquake
393527922004197376,Coalition misses the point. Yes fires are way of life in Oz. This severe SO EARLY IN THE SEASON is the problem. #auspol #nswfires #toosoon,Outsiders,Other Useful Information,Related - but not informative,2013_Australia_bushfire
275545946341904384,"To my family and friends in Davao, stay safe!!! #pabloPH",Outsiders,Sympathy and support,Related - but not informative,2012_Typhoon_Pablo
390046200897871874,The churches must have collapsed to save us from harm. Sto.Nino thank you for keeping us safe. Let us continue to pray. #prayforvisayas,Outsiders,Infrastructure and utilities,Related - but not informative,2013_Bohol_earthquake
218082849084026881,RT @NHLPA: RT @ryanobyrne84: My thoughts are with everyone in Colorado and hoping the fires come to an end. #PrayForColorado,Outsiders,Sympathy and support,Related - but not informative,2012_Colorado_wildfires
390743428465557504,Thoughts are with those around the fires. Stay safe. #nswfires,Outsiders,Sympathy and support,Related - but not informative,2013_Australia_bushfire
347373024841986048,Updated: My take on the #sghaze - http://t.co/WCz1FrPh90,Eyewitness,Affected individuals,Related - but not informative,2013_Singapore_haze
275588501767061505,"God,pls.protect us always especially from this coming #Typhoon,signal no.3 is not a joke!",Eyewitness,Sympathy and support,Related - but not informative,2012_Typhoon_Pablo
347348077117587456,Im still alive but im barely breathing...~Courtesy of #SGHaze #QuotedFromAnonymous,Eyewitness,Affected individuals,Related - but not informative,2013_Singapore_haze
349952165294505984,New definition of Hope: Seeing a new dumpster come down the road and hoping it's for you. #yycflood #abflood,Eyewitness,Other Useful Information,Related - but not informative,2013_Alberta_floods
353689852212019200,RT @countryrose763: @cnnbrk Why are you not showing the disaster in Quebec with the oil train???,Outsiders,Other Useful Information,Related - but not informative,2013_Lac_Megantic_train_crash
359708716204949505,"There is an eerie calm in #LacMegantic. For many, the shock of surviving is beginning to wear off. Now, a kind of reality sets in.",Media,Other Useful Information,Related - but not informative,2013_Lac_Megantic_train_crash
349569305018503168,RT @mdfrdz: Don't worry. I'm safe. #sgHail #sgHaze http://t.co/mU9W64KFn3,Eyewitness,Affected individuals,Related - but not informative,2013_Singapore_haze
398716536103239681,Lord we pray for your protection from Typhoon Yolanda again keep safe..Philippines! &lt;3,Outsiders,Sympathy and support,Related - but not informative,2013_Typhoon_Yolanda
406566423503585280,RT @KILTR: Totally Shocked! #helicopter crash at Clutha Vaults in Glasgow. Hope injuries are minimal.,Outsiders,Sympathy and support,Related - but not informative,2013_Glasgow_helicopter_crash
392074683744399360,Impressive interview on ABC radio this am by NSW Emergency Services Minister Michael Gallacher on the NSW bush fires. #bushfires #nswpol,Media,Other Useful Information,Related - but not informative,2013_Australia_bushfire
392885958640537600,The firies seem to be doing an amazing job. Keep it up. #auspol #nswrfs,Outsiders,Sympathy and support,Related - but not informative,2013_Australia_bushfire
302472102966087680,RT @Cobra4President: Cobra denies any participation in the meteor over Russia. #RussianMeteor but it would be a swell idea. Cobra!!!,Media,Not applicable,Related - but not informative,2013_Russia_meteor
348636407952191488,Thinking of family in these trying times. Much love to all x x x x #yycflood,Outsiders,Sympathy and support,Related - but not informative,2013_Alberta_floods
295436833263853570,RT @SIartybartfast: You idiot. Qld and nth Australia has been flooding for millennia. NOTHING NEW. @Adam_Stott @TonyAbbottMHR #auspol,Outsiders,Other Useful Information,Related - but not informative,2013_Queensland_floods
326344525222141953,Boston marks week from Marathon bombs with silence (from @AP) http://t.co/P5puJdNrLe,Media,Sympathy and support,Related - but not informative,2013_Boston_bombings
346660655862009856,People who come to Singapore for holiday and the haze ruin it. #sghaze,Eyewitness,Affected individuals,Related - but not informative,2013_Singapore_haze
295742388343828480,"St Rita's College at Clayfield will operate as usual, with school already scheduled to start on Wednesday. #bigwet",Media,Infrastructure and utilities,Related - but not informative,2013_Queensland_floods
406581212611096576,"Heavy that helicopter crash like la, imagine having a pint like then be like waaaa there is a helicopter crashed into the roof, mad like",Outsiders,Not applicable,Related - but not informative,2013_Glasgow_helicopter_crash
390298446336249857,"RT @MissKhteAshly_: Dear intensity 7 earthquake, why churches? When there are clubs and bars!? #PrayForVisayas #earthquakePH",Outsiders,Infrastructure and utilities,Related - but not informative,2013_Bohol_earthquake
406580621226803200,"Praying for minimal injuries#helicoptercrash #GlasgowCrash #clutha, had a couple of good nights in there .",Outsiders,Sympathy and support,Related - but not informative,2013_Glasgow_helicopter_crash
346998406406877188,People in Singapore can get sick because of the haze. They are advised to stay indoors. Seriously? We breathe pollution everyday in the PH!,Eyewitness,Caution and advice,Related - but not informative,2013_Singapore_haze
354798884901502977,At a loss for words watching @CTVNationalNews and @LisaLaFlammeCTV's interview with the owner of MusiCafe in #LacMegantic.,Media,Other Useful Information,Related - but not informative,2013_Lac_Megantic_train_crash
347159635465207809,"RT @TheFakeSIM: Dear Indonesia, I believed you got Adele's song wrongly. It's Set Fire to the Rain, not Rainforest. #sghaze",Eyewitness,Affected individuals,Related - but not informative,2013_Singapore_haze
349922930999820289,Amazed by the spirit of #Calgary in the post #yycflood clean-up! #LoveThisCity,Outsiders,Sympathy and support,Related - but not informative,2013_Alberta_floods
406938273714819072,"RT @tourscotland: As you will have gathered by now the people of Glasgow, Scotland, are kind and brave, the best of folks #Clutha",Business,Not applicable,Related - but not informative,2013_Glasgow_helicopter_crash
295869773512855552,@ladygaga please rt to show your support to all those that have lost everything in #aus during the #qldfloods and #ausbushfires. #doinithard,Outsiders,Sympathy and support,Related - but not informative,2013_Queensland_floods
354411050172547073,"Will the ongoing oil-train explosion in Lac-Megantic, Canada shape up to be the enviro disaster of 2013? Following BP Deepwater, Fukushima.",Outsiders,Other Useful Information,Related - but not informative,2013_Lac_Megantic_train_crash
406605216621293568,Thoughts go out to those trapped in the glasgow helicopter crash,Outsiders,Sympathy and support,Related - but not informative,2013_Glasgow_helicopter_crash
407148383179382786,Everything I listen to this weekend seems poignant &amp; relevant. My thoughts are with all those affected by the tragedy #clutha,Outsiders,Sympathy and support,Related - but not informative,2013_Glasgow_helicopter_crash
279458145649192960,In the aftermath of super typhoon Bopha another video to touch your heart and soul. : http://t.co/FLcBYR2p,Outsiders,Sympathy and support,Related - but not informative,2012_Typhoon_Pablo
324817295253856256,RT @jabronnnni: “@pbpope: Full video of the explosion is just insane. #PrayForWest http://t.co/Cbp4iACWXy” oh my god,Outsiders,Sympathy and support,Related - but not informative,2013_West_Texas_explosion
390009047782400000,My prayers to everyone affected by the earthquakes in Cebu. #earthquakePH #PrayForVisayas,Outsiders,Sympathy and support,Related - but not informative,2013_Bohol_earthquake
275600040263827456,"#Typhoon #Bopha course Praying for our family, and all residents of the #Philippines. STAY SAFE http://t.co/NEFavU0F",Outsiders,Sympathy and support,Related - but not informative,2012_Typhoon_Pablo
302406525002059777,O__O A meteor shower in Russia?? When is it getting here please? Could use some Clark Kent powers right now.,Outsiders,Other Useful Information,Related - but not informative,2013_Russia_meteor
400901315531780096,"RT @RT_com: Global warming, Typhoon Haiyan and the Philippines http://t.co/0HQBFzHBNn",Media,Caution and advice,Related - but not informative,2013_Typhoon_Yolanda
392174713725677568,RT @RebelWilson: Thinking of everyone in Western Sydney who are being affected by the bush fires x be safe x,Outsiders,Sympathy and support,Related - but not informative,2013_Australia_bushfire
233154220663132160,"RT @ItsShowtime: Snow in Africa. Drought in America. Flood in Manila. Volcanic eruption in New Zealand. Seriously, What's next? :(",Outsiders,Other Useful Information,Related - but not informative,2012_Philipinnes_floods
302494466969858049,RT @jacob_northrop: Prayers go out to the people in Russia! #RussianMeteor,Outsiders,Sympathy and support,Related - but not informative,2013_Russia_meteor
348112031859228672,RT @KathrynMombo: Thoughts and prayers are with everyone affected by the floods! #StaySafe! #abflood,Outsiders,Sympathy and support,Related - but not informative,2013_Alberta_floods
275913677767602176,Atleast we are more prepared for #PabloPH And he will be leaving faster HOPEFULLY. #intimeslikethesewepray,Eyewitness,Sympathy and support,Related - but not informative,2012_Typhoon_Pablo
347962446213955585,"And so I'll still head to work today, to spread a little love. #sghaze",Eyewitness,Affected individuals,Related - but not informative,2013_Singapore_haze
295358001328553984,And @BakedRelief is live. Pls let them know where they can help. #bakedrelief #bigwet,NGOs,Donations and volunteering,Related - but not informative,2013_Queensland_floods
406772531626921984,Helicopter crash in Glasgow!!!?! Thoughts to all those involved.,Outsiders,Sympathy and support,Related - but not informative,2013_Glasgow_helicopter_crash
279120747467788288,"I wonder if all these rich musicians will hold a benefit concert for Typhoon Bopha, which has just killed over 700 people. #121212Concert",Outsiders,Affected individuals,Related - but not informative,2012_Typhoon_Pablo
406570991125811200,Can't believe that news about the helicopter crash. Right beside my college too,Outsiders,Other Useful Information,Related - but not informative,2013_Glasgow_helicopter_crash
389998406795423744,My heart goes out to all the people who had to experience the horrible earthquake in Bohol. Let's pray for them. God Bless! #PrayForVisayas,Outsiders,Sympathy and support,Related - but not informative,2013_Bohol_earthquake
302789443998339072,Watching the meteor over Russia made me think how amazing it landed where it did as the earth is 70% covered with oceans that are 4km deep,Outsiders,Other Useful Information,Related - but not informative,2013_Russia_meteor
232819271938498560,#rescuePH God Bless the Philippines!,Outsiders,Sympathy and support,Related - but not informative,2012_Philipinnes_floods
391096211358248960,RT @smh: Editorial: Bushfire disaster reminds us we are one community. http://t.co/DrnInAhQrC #nswfires,Media,Other Useful Information,Related - but not informative,2013_Australia_bushfire
302442004623794177,@BenVolinPBP RT @wdbojim: Shocking video of a massive meteor crashing in Russia! View it now at (cont) http://t.co/ry1QTlcE,Media,Other Useful Information,Related - but not informative,2013_Russia_meteor
348570850968076288,Bow River at the weir looking west. #yycflood #yyc #calgary http://t.co/sMy5d5xnMZ,Eyewitness,Other Useful Information,Related - but not informative,2013_Alberta_floods
304986940531417089,#askAstro DID YOU SEE THE METEOR THAT HIT RUSSIA? *************************PLEASE ANSWER WERE WITH OUR WHOLE SCHOOL******************,Outsiders,Other Useful Information,Related - but not informative,2013_Russia_meteor
391189643661545472,@russellcrowe Bless you! What a marvellous &amp; generous deed you did for the people of the Australian NSW bush fires! Awesome spirit! @2DayFM,Outsiders,Sympathy and support,Related - but not informative,2013_Australia_bushfire
302498531246219265,RT @DragonBalIZGoku: #RussianMeteor? That was just Vegeta firing a Final Flash.,Outsiders,Other Useful Information,Related - but not informative,2013_Russia_meteor
296020902691368961,RT @AlexWilliamson8: So QLD is flooding &amp; half the Collingwood side is on cocaine. No surprises in todays headlines.,Outsiders,Other Useful Information,Related - but not informative,2013_Queensland_floods
232902025581572098,"Don't tell God how strong the typhoon is, tell the typhoon how big your God is. Genesis 8:7-12 #rescuePH #Philippines””",Outsiders,Sympathy and support,Related - but not informative,2012_Philipinnes_floods
348272161997324288,RT @RovinNation: The haze is making Singapore a more stressful place to live in.,Eyewitness,Affected individuals,Related - but not informative,2013_Singapore_haze
406762167472775169,"RT @sevythompson: My thoughts are with everyone affected by the helicopter crash last night, I'm praying for the best ❤️",Outsiders,Sympathy and support,Related - but not informative,2013_Glasgow_helicopter_crash
348091618173276160,Family is safe and I have a full box of Yorkshire Tea. #readyforanything #yycflood,Eyewitness,Affected individuals,Related - but not informative,2013_Alberta_floods
390490054730084352,May the Lord protect the people here in Visayas..esp Bohol and Cebu...#PrayForVisayas..gudnyt Sleepyheads :D,Outsiders,Sympathy and support,Related - but not informative,2013_Bohol_earthquake
349921962128179200,@SearsCA gives back to families affected by #yycflood http://t.co/rn8uReuEVl 40% off fashions &amp; footwear starts today! #yyc,Business,Donations and volunteering,Related - but not informative,2013_Alberta_floods
389967637402230787,My prayer goes to all the Bohol and Cebu victims of the earthquake earlier. #PrayForBohol #PrayForCebu,Outsiders,Sympathy and support,Related - but not informative,2013_Bohol_earthquake
369275307041099776,"Manila is flooding .. And im here saying, where the hell is the flood waters? Hahaha jk #staysafe",Outsiders,Sympathy and support,Related - but not informative,2013_Manila_floods
302476314055692288,RT @ChicagoLeah: And I've already seen a Harlem Shake/Russian Meteor video. This week is drunk.,Outsiders,Not applicable,Related - but not informative,2013_Russia_meteor
302838584476590080,"RT @KennyHamilton: Praying for everyone in Russia, that meteor exploding is crazy!!!",Outsiders,Sympathy and support,Related - but not informative,2013_Russia_meteor
350600357233180673,"RT @kasmcrae: Mr. Sun, Sun, Mr. Golden Sun, please shine down on #yyc and dry up all this flood water. #yycflood",Eyewitness,Sympathy and support,Related - but not informative,2013_Alberta_floods
276698805343227904,"Watching late news right now, prayers for all those people who lost their loved ones in visayas and mindanao. #PabloPH #Bandila",Outsiders,Sympathy and support,Related - but not informative,2012_Typhoon_Pablo
355385642844295168,@dsportsmedia Didn't realize you had a concussion. How did it happen? Was referring more to the recovery in Calgary from the flooding. :),Outsiders,Not applicable,Related - but not informative,2013_Alberta_floods
275581262373199872,Zero casualty please #PabloPH,Outsiders,Sympathy and support,Related - but not informative,2012_Typhoon_Pablo
233098088292700161,RT @thatguySLATER: The flood will never drown our spirits. Proud to be Pinoy. #RescuePH,Outsiders,Sympathy and support,Related - but not informative,2012_Philipinnes_floods
392503459070500866,RT @workmanalice: Amazing photo from a friend in Katoomba on the road to Blackheath. #nswfires http://t.co/7wrRgQ2f0X,Media,Other Useful Information,Related - but not informative,2013_Australia_bushfire
276999343985278976,The news is just breaking my heart.#wrath#typhoonpablo,Eyewitness,Sympathy and support,Related - but not informative,2012_Typhoon_Pablo
371359662228008962,Here comes the rain again... #Habagat @mariamarikit http://t.co/GAjgl5q88Z,Eyewitness,Other Useful Information,Related - but not informative,2013_Manila_floods
347947422217027585,"#sghaze 1 paper towel, 2 paper clips, 2 rubber bands and 2 staples http://t.co/vlZZQv9fQU",Eyewitness,Not applicable,Related - but not informative,2013_Singapore_haze
293071229055799297,VIDEO - A world of contrasts. We freeze whilst Australia swelters &amp; is threatened by flash floods: http://t.co/JPSx1mLv #weather #geography,Outsiders,Affected individuals,Related - but not informative,2013_Queensland_floods
346620055007674369,"RT @_SGkid: Haze, I just met you, And this is crazy, But this is Singapore, So go back Indonesia maybe?",Eyewitness,Not applicable,Related - but not informative,2013_Singapore_haze
393105064866234368,when I was flying into Sydney last night I could see fires burning 😩,Eyewitness,Affected individuals,Related - but not informative,2013_Australia_bushfire
347868816765763584,"At risk of drowning today, heavy rain all night. Thank goodness I live high up on a hill. Be safe yall. #abflood #yyc #yycflood",Eyewitness,Sympathy and support,Related - but not informative,2013_Alberta_floods
346633183166623744,I've got flu for no reason. I'm innocent man. #sghaze,Eyewitness,Not applicable,Related - but not informative,2013_Singapore_haze
302921044489039872,RT @FunnyPicsDepot: The real story behind the Russian Meteor http://t.co/LHjq8kEj,Media,Other Useful Information,Related - but not informative,2013_Russia_meteor
406566926811279360,Horrific scenes from this helicopter crash in Glasgow- just hope the images betray the outcome. Thoughts to all those affected. #clutha,Outsiders,Sympathy and support,Related - but not informative,2013_Glasgow_helicopter_crash
346604221535227904,"Are you crying? BEFORE: ‘No, I am not crying, sand got into my eyes.’ AFTER: ‘No, got haze…’ #SgHaze",Not applicable,Other Useful Information,Related - but not informative,2013_Singapore_haze
389930907886686208,RT @itsbarbiexu: prayers to people of philippines affected by magnitude 7 earthquake. hope all is safe,Outsiders,Sympathy and support,Related - but not informative,2013_Bohol_earthquake
353009414443241473,RT @calgaryjimbo: Guess what showed up in the mail today? #yycflood #yycStampede http://t.co/V58SQAYLud,Eyewitness,Other Useful Information,Related - but not informative,2013_Alberta_floods
302350841443143680,"So there was a meteor in russia, it won't be long till more hit us so ima tweet to Hilary duff and hope for some response before I die",Outsiders,Other Useful Information,Related - but not informative,2013_Russia_meteor
396509573047017472,To the piece of shit LAX shooter u cant bring me down wit ya drama...cant hold me down!!! #famshots http://t.co/C3qEZMqkZa,Outsiders,Other Useful Information,Related - but not informative,2013_LA_airport_shootings
369644649066934272,"“@ariannatngco: ITS YOUR TIME TO DIE WHO LIVE IN THE PHILIPPINES #PrayForThePhilippines #FloodPH” Wow. So, you're a God now?",Outsiders,Sympathy and support,Related - but not informative,2013_Manila_floods
353981796720979971,My thoughts and prayers to all affected in #LacMegantic This is a tragedy!,Outsiders,Sympathy and support,Related - but not informative,2013_Lac_Megantic_train_crash
379228814070407168,Waiting to hear from some of my family who live outside of #Boulder #BoulderFlood  in Gol Hill,Eyewitness,Other Useful Information,Related - but not informative,2013_Colorado_floods
390011061044117504,RT @veabomed: I don't know what to say. #PrayForVisayas,Outsiders,Sympathy and support,Related - but not informative,2013_Bohol_earthquake
407589334574194688,Why do arseholes continue making jokes about the helicopter crash..its not funny people lost their lives n their families lost loved ones !!,Outsiders,Sympathy and support,Related - but not informative,2013_Glasgow_helicopter_crash
348163869258166272,RT @Mookalicious: This pic of an awesome firefighter in Mission needs to go viral. Please share! #abflood http://t.co/H1YF3RhJZs,Outsiders,Other Useful Information,Related - but not informative,2013_Alberta_floods
406572245218516992,My dad reckons that the people in the helicopter could be okay if it was a controlled crash,Outsiders,Not applicable,Related - but not informative,2013_Glasgow_helicopter_crash
302466239337467904,Burning objections coming from the sky #RussianMeteor,Outsiders,Other Useful Information,Related - but not informative,2013_Russia_meteor
349414409401155584,#yycflood #abflood #yychelps twitter tip -- keep your posts to 130 char's or less so your important links get retweeted too!,Outsiders,Other Useful Information,Related - but not informative,2013_Alberta_floods
391520016417701888,Sending lots of love to all those affected by the NSW fires. http://t.co/YeC7p6ifvE,Outsiders,Sympathy and support,Related - but not informative,2013_Australia_bushfire
400866494419968000,Its better to give relief goods than giving money. You never know where those money go. #YolandaPH #porkbarrelprobe,Outsiders,Donations and volunteering,Related - but not informative,2013_Typhoon_Yolanda
406668500288409600,Thought's with all those in Glasgow involved in the tragic accident involving a Police Helicopter x,Outsiders,Sympathy and support,Related - but not informative,2013_Glasgow_helicopter_crash
349323447538688001,RT B.A Harty ‏@BradyHarty @TheRealDamany Call me racist I don't care. I'm not the only one who hates pakis #Brampton @CP24 #abflood #CPC,Not applicable,Not applicable,Related - but not informative,2013_Alberta_floods
391344170230489088,@twitterau during the #nswfires,Outsiders,Other Useful Information,Related - but not informative,2013_Australia_bushfire
390172130693742592,"Just returned from our trip to the Philippines, and our thoughts are with those there affected by today's earthquake. #PrayForVisayas",Outsiders,Sympathy and support,Related - but not informative,2013_Bohol_earthquake
390707365822988288,RT @FaunKime: Only October and more fires in Australia. http://t.co/opSnQtPMJl,Outsiders,Other Useful Information,Related - but not informative,2013_Australia_bushfire
389970581786869760,RT @JuliElmoMEDICS: Stay safe over there Adiks and fellow Filipinos. #PrayForVisayas,Outsiders,Sympathy and support,Related - but not informative,2013_Bohol_earthquake
347986643153715200,"RT @ChannelNewsAsia: Video showing acts of kindness in #SGHaze, touching a lot of hearts - http://t.co/Li61UscMEe",Media,Other Useful Information,Related - but not informative,2013_Singapore_haze
347880648901537792,Shakespeare in the park. #abflood http://t.co/XW4Fn27tVy,Eyewitness,Other Useful Information,Related - but not informative,2013_Alberta_floods
406565228143706112,Thinking of those involved in the Glasgow helicopter crash x,Outsiders,Sympathy and support,Related - but not informative,2013_Glasgow_helicopter_crash
390052521709801472,"Thoughts &amp; prayers for the people of #Bohol, Cebu, Iloilo &amp; all of Central Visayas in the #Philippines. Devastating 7.2 #earthquake",Outsiders,Sympathy and support,Related - but not informative,2013_Bohol_earthquake
295411063481040897,"#RainbowEagle is sick of the #bigwet. Sunshine and light showers, please http://t.co/x1o6YCEp",Eyewitness,Other Useful Information,Related - but not informative,2013_Queensland_floods
